"City, Country",min,max,median,variance
"Adelaide, AU",3.988795518207283,49.87955182072829,12.918767507002801,892.4665266106442
"Brisbane, AU",1.9917355371900827,47.00550964187328,12.683195592286502,731.8332506887051
"Canberra, AU",1.3232876712328767,21.44109589041096,6.652054794520548,256.3202191780822
"Darwin, AU",4.664804469273743,37.31005586592179,13.29050279329609,587.4316480446927
"Hobart, AU",1.5835616438356164,28.58082191780822,5.23013698630137,635.1941095890412
"Launceston, AU",1.2493150684931507,42.654794520547945,5.7534246575342465,840.0726575342467
"Melbourne, AU",5.043835616438356,44.082191780821915,14.153424657534247,646.8821369863014
"Newcastle, AU",3.786301369863014,55.93424657534246,14.96986301369863,1045.5477808219177
"Perth, AU",1.9767441860465116,20.627906976744185,5.901162790697675,412.1113081395349
"Sydney, AU",2.2465753424657535,33.90684931506849,11.624657534246575,309.3910410958904
"Wollongong, AU",3.9232876712328766,34.4,12.41095890410959,574.3638904109589
"Surrey, CA",4.368421052631579,20.980609418282548,9.664819944598339,207.06529085872577
"Vancouver, CA",2.911845730027548,23.672176308539946,9.517906336088155,239.5871900826446
"Winnipeg, CA",1.7663230240549828,10.43298969072165,3.59106529209622,5293.537113402062
"Zürich, CH",7.273972602739726,23.12054794520548,12.96986301369863,152.58353424657537
"Bogotá, CO",5.18732782369146,89.28099173553719,26.506887052341597,2350.092561983471
"Medellín, CO",24.18836565096953,44.988919667590025,32.80332409972299,474.63235457063706
"Limassol, CY",16.778082191780822,50.893150684931506,27.726027397260275,1130.8614794520547
"Nicosia, CY",18.667582417582416,55.956043956043956,31.645604395604394,1468.9977197802195
"Copenhagen, DK",8.346260387811634,45.875346260387815,20.310249307479225,1491.6438504155126
"Quito, EC",6.093333333333334,51.89333333333333,21.266666666666666,1964.4310666666665
"Helsinki, FI",3.3813559322033897,57.93502824858757,10.158192090395481,1573.5838135593222
"Oulu, FI",3.878186968838527,21.92067988668555,8.526912181303116,326.9605949008499
"Tampere, FI",3.477401129943503,32.7090395480226,8.485875706214689,1028.705197740113
"Turku, FI",2.638418079096045,31.73446327683616,9.110169491525424,700.4792372881357
"Vantaa, FI",4.569405099150142,23.46175637393768,10.756373937677054,552.1927762039661
"Belfast, GB",6.3863013698630136,25.427397260273974,13.175342465753424,193.54827397260271
"Birmingham, GB",9.046575342465754,27.057534246575344,14.734246575342466,228.6123561643835
"Bristol, GB",7.696969696969697,31.707988980716255,16.683195592286502,414.825564738292
"Cardiff, GB",3.578082191780822,43.52876712328767,14.484931506849316,574.221287671233
"Coventry, GB",8.021917808219179,24.638356164383563,12.479452054794521,230.80147945205482
"Edinburgh, GB",2.750684931506849,46.0958904109589,8.827397260273973,487.38991780821914
"Glasgow, GB",2.778082191780822,40.76986301369863,9.43013698630137,348.51599999999996
"Leeds, GB",10.26849315068493,36.38904109589041,17.791780821917808,505.23232876712336
"Leicester, GB",9.337047353760445,20.284122562674096,13.370473537604457,126.70493036211697
"Liverpool, GB",8.734246575342466,24.134246575342466,14.169863013698631,191.12652054794518
"London, GB",3.5123287671232877,61.78904109589041,15.865753424657534,673.4665753424658
"Manchester, GB",7.4520547945205475,30.117808219178084,15.67945205479452,256.2670958904109
"Newport, GB",6.131506849315069,22.263013698630136,11.64931506849315,269.6344109589041
"Norwich, GB",10.192200557103064,20.67966573816156,13.852367688022284,113.80130919220055
"Plymouth, GB",10.057534246575342,29.44109589041096,16.454794520547946,292.9496438356164
"Preston, GB",6.956164383561644,24.92876712328767,13.536986301369863,257.3155342465754
"Reading, GB",6.351274787535411,27.342776203966007,14.444759206798867,358.9192917847026
"Sheffield, GB",7.780821917808219,24.26027397260274,13.139726027397261,175.2880273972603
"Southend-on-Sea, GB",7.772602739726027,25.70958904109589,14.147945205479452,238.23093150684934
"Swansea, GB",5.178082191780822,70.88493150684931,17.28219178082192,5185.517808219178
"Tbilisi, GE",21.86849315068493,54.868493150684934,31.515068493150686,1112.4586575342466
"Rijeka, HR",5.794520547945205,42.85479452054795,11.917808219178083,775.0562739726029
"Zagreb, HR",4.786703601108033,45.581717451523545,18.62326869806094,1249.4747645429363
"Budapest, HU",2.7447552447552446,58.76923076923077,16.79020979020979,835.3085314685314
"Debrecen, HU",4.302083333333333,43.40277777777778,15.996527777777779,799.6186805555556
"Győr, HU",7.684027777777778,52.083333333333336,19.78472222222222,1570.276770833333
"Kecskemét, HU",9.027777777777779,34.56944444444444,18.30902777777778,542.5168055555555
"Miskolc, HU",7.306620209059234,51.505226480836235,20.571428571428573,1012.847456445993
"Pécs, HU",8.358885017421603,40.933797909407666,17.006968641114984,662.8321254355401
"Szeged, HU",10.411016949152541,36.478813559322035,18.73728813559322,3648.3615677966095
"Jakarta, ID",21.11578947368421,82.02105263157895,39.90526315789474,13815.562421052628
"Reykjavík, IS",1.3506849315068492,75.31506849315069,6.367123287671233,5093.371506849314
"Akita, JP",2.129120879120879,21.337912087912088,9.057692307692308,262.31868131868134
"Chiba, JP",1.0465753424657533,62.87397260273973,11.572602739726028,578.1929315068494
"Fukuoka, JP",1.7506849315068493,43.032876712328765,13.986301369863014,357.66915068493154
"Gifu-shi, JP",1.4647887323943662,40.38028169014085,10.050704225352113,631.0139436619718
"Hiroshima, JP",1.6191780821917807,35.68493150684932,12.797260273972602,328.96810958904103
"Kagoshima, JP",4.933884297520661,32.69146005509642,14.43526170798898,311.77807162534435
"Kanazawa, JP",1.463013698630137,29.19178082191781,9.73150684931507,232.34435616438356
"Kobe, JP",1.5261707988980717,47.26721763085399,11.8732782369146,519.9522038567493
"Kochi, JP",2.7823691460055096,22.49586776859504,11.03581267217631,245.56732782369147
"Kumamoto, JP",1.284931506849315,41.917808219178085,14.2,489.44027397260277
"Kyoto, JP",4.468493150684932,37.797260273972604,13.265753424657534,296.31621917808224
"Matsuyama, JP",1.210958904109589,40.14794520547945,13.67123287671233,723.3782191780823
"Miyazaki, JP",4.195054945054945,28.442307692307693,12.447802197802197,289.05123626373626
"Nagano, JP",1.6547945205479453,28.232876712328768,8.578082191780823,347.9325205479453
"Nagasaki, JP",4.435616438356164,31.47945205479452,12.843835616438357,267.58498630136984
"Nagoya, JP",1.3424657534246576,41.131506849315066,11.747945205479452,346.0749863013699
"Naha, JP",4.806179775280899,25.884831460674157,14.132022471910112,257.4308146067416
"Nara-shi, JP",1.8794520547945206,39.8027397260274,11.931506849315069,485.7540273972603
"Niigata, JP",3.367123287671233,23.432876712328767,9.189041095890412,131.29953424657535
"Okayama, JP",3.66027397260274,53.515068493150686,14.386301369863014,1100.1758082191782
"Osaka, JP",1.3068493150684932,62.821917808219176,12.608219178082193,441.1518904109589
"Saitama, JP",1.8986301369863015,38.778082191780825,12.076712328767123,321.5247945205479
"Sapporo, JP",1.7287671232876711,25.068493150684933,8.712328767123287,145.63890410958902
"Sendai, JP",1.926027397260274,29.564383561643837,9.95068493150685,197.7265205479452
"Shizuoka, JP",1.621917808219178,40.728767123287675,10.76986301369863,400.59967123287674
"Takamatsu, JP",1.6164383561643836,34.57260273972603,12.561643835616438,318.8827397260274
"Tokyo, JP",1.1534246575342466,60.04383561643836,12.509589041095891,350.74780821917807
"Toyama, JP",1.2465753424657535,41.394520547945206,10.265753424657534,584.2361369863014
"Utsunomiya, JP",1.7521126760563381,39.87605633802817,12.309859154929578,371.8349577464789
"Wakayama, JP",3.4794520547945207,34.868493150684934,12.315068493150685,250.1286301369863
"Yokohama, JP",1.463013698630137,41.81917808219178,12.164383561643836,325.93068493150685
"Ōita, JP",1.0904109589041096,54.10958904109589,12.745205479452055,802.6854794520548
"Skopje, MK",11.052631578947368,89.20775623268698,32.04709141274238,2925.32243767313
"Amsterdam, NL",2.5972602739726027,52.81369863013698,15.484931506849316,491.0880547945206
"Breda, NL",4.750684931506849,43.15890410958904,19.07945205479452,630.4073972602738
"Dordrecht, NL",3.5342465753424657,37.54246575342466,16.465753424657535,354.82008219178084
"Eindhoven, NL",3.6575342465753424,39.97808219178082,17.90958904109589,626.8700273972603
"Groningen, NL",6.082191780821918,33.21917808219178,17.92876712328767,597.214301369863
"Haarlem, NL",3.0821917808219177,55.31232876712329,17.167123287671235,823.3638904109589
"Maastricht, NL",3.6082191780821917,36.73150684931507,17.76986301369863,360.22109589041094
"Nijmegen, NL",5.843835616438356,36.94794520547945,18.213698630136985,431.1890684931507
"Rotterdam, NL",3.506849315068493,49.0958904109589,18.638356164383563,424.13153424657537
"The Hague, NL",2.6301369863013697,47.26301369863014,17.621917808219177,821.6495890410959
"Utrecht, NL",3.3917808219178083,39.23013698630137,16.56986301369863,459.48230136986297
"Biratnagar, NP",19.637010676156585,68.99644128113879,29.68683274021352,3337.8957295373666
"Kathmandu, NP",23.675555555555555,69.39555555555556,39.86222222222222,2011.5406666666668
"Pokhara, NP",20.05921052631579,72.875,46.94078947368421,5644.119210526315
"Funchal, PT",6.485955056179775,31.424157303370787,16.325842696629213,778.0706741573034
"Lisbon, PT",10.636363636363637,29.011363636363637,17.897727272727273,959.0353977272727
"Belgrade, RS",9.10958904109589,74.45479452054795,25.567123287671233,1824.5756164383558
"Niš, RS",11.580821917808219,60.62739726027397,25.528767123287672,2129.4914246575345
"Novi Sad, RS",8.676712328767124,50.88493150684931,18.695890410958903,1368.011589041096
"Bratislava, SK",6.610958904109589,39.986301369863014,16.55068493150685,530.7391780821918
"Košice, SK",9.558904109589042,62.83835616438356,22.6,1390.4805479452054
"Albuquerque, US",8.126027397260273,115.28219178082192,18.972602739726028,12427.902821917807
"Atlanta, US",11.712290502793296,28.044692737430168,16.6731843575419,319.6291340782123
"Baltimore, US",6.588732394366197,22.540845070422534,12.340845070422535,241.5252394366197
"Boise, US",11.383050847457627,46.92203389830509,21.65084745762712,1920.0480338983048
"Boston, US",12.0,35.38461538461539,19.384615384615383,391.11923076923074
"Charlotte, US",6.253164556962025,25.227848101265824,11.984177215189874,322.461329113924
"Chicago, US",9.01917808219178,40.25479452054795,16.03835616438356,908.3155068493152
"Dallas, US",7.668639053254438,45.142011834319526,19.437869822485208,1293.3225443786982
"Denver, US",4.263013698630137,76.4931506849315,17.66849315068493,1613.1983013698627
"Detroit, US",7.57051282051282,37.955128205128204,17.17948717948718,910.7059615384616
"El Paso, US",5.945205479452055,145.986301369863,24.063013698630137,16865.177698630137
"Fresno, US",14.942465753424658,79.98904109589041,33.47397260273973,2755.412931506849
"Hartford, US",7.345205479452055,25.164383561643834,12.46027397260274,261.26545205479454
"Honolulu, US",3.8445378151260505,25.39075630252101,10.941176470588236,434.96109243697487
"Indianapolis, US",12.763473053892216,37.18562874251497,19.781437125748504,692.224371257485
"Jackson, US",5.673972602739726,54.09315068493151,16.12054794520548,5498.356191780821
"Jacksonville, US",5.945205479452055,46.42465753424658,17.306849315068494,771.2005753424658
"Los Angeles, US",15.961538461538462,42.26923076923077,25.692307692307693,646.6332692307692
"Madison, US",9.071428571428571,25.703296703296704,14.134615384615385,371.02593406593405
"Miami, US",9.926027397260274,29.882191780821916,15.627397260273973,249.10720547945203
"Milwaukee, US",9.013698630136986,43.635616438356166,16.438356164383563,1404.1859726027396
"Oklahoma City, US",9.698630136986301,51.320547945205476,19.994520547945207,934.6050958904111
"Omaha, US",8.895890410958904,36.02465753424657,18.553424657534247,843.8850410958905
"Phoenix, US",6.032876712328767,109.06575342465753,20.295890410958904,3240.686219178082
"Raleigh, US",9.193370165745856,23.168508287292816,13.831491712707182,200.1212430939227
"Richmond, US",8.7375,22.566666666666666,13.391666666666667,122.42633333333333
"Sacramento, US",8.633333333333333,35.57222222222222,18.06111111111111,717.54525
"Saint Paul, US",5.523287671232877,37.16164383561644,14.698630136986301,698.5256164383561
"Salt Lake City, US",4.372602739726028,77.27397260273973,16.81095890410959,5329.480493150685
"San Diego, US",13.524475524475525,32.09090909090909,20.167832167832167,349.3811188811189
"Tallahassee, US",10.746518105849582,30.749303621169915,16.518105849582174,473.49729805013925
"Tucson, US",4.454794520547945,64.08767123287672,18.068493150684933,2082.5863561643837
"Washington D.C., US",9.642553191489363,19.148936170212767,12.948936170212766,95.99927659574469
