Time,daily_prectotland
2019-01-01,0.004541666666666667
2019-01-02,0.057375
2019-01-03,0.06208333333333333
2019-01-04,0.013541666666666667
2019-01-05,0.135875
2019-01-06,0.1055
2019-01-07,0.01954166666666667
2019-01-08,0.22320833333333334
2019-01-09,0.13920833333333335
2019-01-10,0.260125
2019-01-11,0.07112500000000001
2019-01-12,0.011708333333333334
2019-01-13,0.007583333333333333
2019-01-14,0.12741666666666665
2019-01-15,0.0053750000000000004
2019-01-16,0.009708333333333333
2019-01-17,0.0
2019-01-18,0.06120833333333334
2019-01-19,0.027833333333333335
2019-01-20,0.10020833333333333
2019-01-21,0.02075
2019-01-22,0.320125
2019-01-23,0.14479166666666668
2019-01-24,0.438625
2019-01-25,0.475125
2019-01-26,0.19270833333333334
2019-01-27,0.00037500000000000006
2019-01-28,0.041125
2019-01-29,0.057916666666666665
2019-01-30,0.03795833333333334
2019-01-31,0.007166666666666666
2019-02-01,0.0015000000000000002
2019-02-02,0.0005833333333333334
2019-02-03,0.12470833333333332
2019-02-04,0.06379166666666666
2019-02-05,0.045083333333333336
2019-02-06,0.00925
2019-02-07,0.0015416666666666667
2019-02-08,0.0005416666666666668
2019-02-09,0.0006666666666666666
2019-02-10,0.0
2019-02-11,0.6054583333333333
2019-02-12,0.10516666666666667
2019-02-13,0.002375
2019-02-14,0.0077083333333333335
2019-02-15,0.0029583333333333336
2019-02-16,0.0
2019-02-17,0.0
2019-02-18,0.0
2019-02-19,0.0
2019-02-20,0.000125
2019-02-21,0.000125
2019-02-22,0.2977916666666667
2019-02-23,0.012416666666666666
2019-02-24,0.0
2019-02-25,0.0027083333333333334
2019-02-26,0.0
2019-02-27,4.1666666666666665e-05
2019-02-28,0.0
2019-03-01,0.000625
2019-03-02,0.0062499999999999995
2019-03-03,0.0006666666666666666
2019-03-04,4.1666666666666665e-05
2019-03-05,0.025625
2019-03-06,0.0015000000000000002
2019-03-07,4.1666666666666665e-05
2019-03-08,0.12158333333333333
2019-03-09,0.07716666666666668
2019-03-10,0.012291666666666666
2019-03-11,0.2237916666666667
2019-03-12,0.020916666666666667
2019-03-13,0.0
2019-03-14,0.001125
2019-03-15,0.004125
2019-03-16,0.012875
2019-03-17,0.0
2019-03-18,0.003833333333333333
2019-03-19,0.036208333333333335
2019-03-20,0.009166666666666667
2019-03-21,0.0
2019-03-22,0.0
2019-03-23,0.0
2019-03-24,0.0
2019-03-25,0.06104166666666667
2019-03-26,0.0022083333333333334
2019-03-27,0.00020833333333333335
2019-03-28,0.0
2019-03-29,0.0
2019-03-30,0.0
2019-03-31,0.0
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,0.004125
2019-04-04,4.1666666666666665e-05
2019-04-05,0.03275
2019-04-06,0.011791666666666666
2019-04-07,0.0335
2019-04-08,0.035583333333333335
2019-04-09,0.09308333333333334
2019-04-10,0.07475
2019-04-11,0.9233333333333333
2019-04-12,0.28979166666666667
2019-04-13,0.044375
2019-04-14,0.024583333333333332
2019-04-15,0.10962500000000001
2019-04-16,0.00025
2019-04-17,0.019916666666666666
2019-04-18,0.004666666666666667
2019-04-19,0.0
2019-04-20,0.0
2019-04-21,0.0
2019-04-22,0.014041666666666666
2019-04-23,0.095875
2019-04-24,0.004833333333333334
2019-04-25,0.00020833333333333335
2019-04-26,0.15291666666666667
2019-04-27,0.37908333333333327
2019-04-28,0.04479166666666667
2019-04-29,0.32125
2019-04-30,0.4992083333333333
2019-05-01,0.19545833333333332
2019-05-02,0.019
2019-05-03,0.011250000000000001
2019-05-04,0.17041666666666666
2019-05-05,0.4474583333333333
2019-05-06,0.29179166666666667
2019-05-07,0.021750000000000002
2019-05-08,0.0
2019-05-09,0.32108333333333333
2019-05-10,0.089375
2019-05-11,0.009541666666666667
2019-05-12,0.10566666666666667
2019-05-13,0.22054166666666666
2019-05-14,1.1925833333333333
2019-05-15,0.17320833333333333
2019-05-16,0.044333333333333336
2019-05-17,0.029708333333333333
2019-05-18,0.024374999999999997
2019-05-19,0.8570416666666666
2019-05-20,0.07979166666666666
2019-05-21,0.035875
2019-05-22,0.13420833333333335
2019-05-23,0.066
2019-05-24,0.015458333333333333
2019-05-25,0.024416666666666666
2019-05-26,0.02791666666666667
2019-05-27,0.08804166666666667
2019-05-28,0.37504166666666666
2019-05-29,0.5494166666666667
2019-05-30,0.14329166666666668
2019-05-31,0.46612499999999996
2019-06-01,0.47774999999999995
2019-06-02,0.022208333333333333
2019-06-03,0.4015416666666667
2019-06-04,0.21841666666666668
2019-06-05,0.24191666666666667
2019-06-06,0.042791666666666665
2019-06-07,0.010125
2019-06-08,8.333333333333333e-05
2019-06-09,0.002375
2019-06-10,0.006166666666666667
2019-06-11,0.010041666666666666
2019-06-12,0.0005
2019-06-13,0.0
2019-06-14,0.0060416666666666665
2019-06-15,0.0018333333333333333
2019-06-16,0.005833333333333334
2019-06-17,0.27179166666666665
2019-06-18,0.23108333333333334
2019-06-19,0.27929166666666666
2019-06-20,0.18512499999999998
2019-06-21,0.0405
2019-06-22,0.004
2019-06-23,0.9329166666666667
2019-06-24,0.10583333333333333
2019-06-25,0.041416666666666664
2019-06-26,0.00025
2019-06-27,0.06125
2019-06-28,0.27075
2019-06-29,0.0
2019-06-30,0.0
2019-07-01,0.002458333333333333
2019-07-02,0.014333333333333332
2019-07-03,0.028125
2019-07-04,0.007416666666666666
2019-07-05,0.000875
2019-07-06,0.0
2019-07-07,0.48020833333333335
2019-07-08,0.13166666666666668
2019-07-09,0.32025
2019-07-10,0.17337500000000003
2019-07-11,0.0002916666666666667
2019-07-12,0.00325
2019-07-13,0.25154166666666666
2019-07-14,0.154375
2019-07-15,0.021666666666666667
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,0.003708333333333333
2019-07-19,0.041166666666666664
2019-07-20,0.0004583333333333333
2019-07-21,0.0
2019-07-22,0.000875
2019-07-23,0.0
2019-07-24,0.0
2019-07-25,0.00020833333333333335
2019-07-26,0.012041666666666666
2019-07-27,0.007833333333333333
2019-07-28,0.36870833333333336
2019-07-29,0.04083333333333333
2019-07-30,0.006791666666666667
2019-07-31,0.029166666666666664
2019-08-01,0.03270833333333333
2019-08-02,0.11483333333333334
2019-08-03,0.891375
2019-08-04,0.04933333333333333
2019-08-05,0.00016666666666666666
2019-08-06,0.0
2019-08-07,0.0
2019-08-08,0.07591666666666667
2019-08-09,0.014666666666666668
2019-08-10,0.0
2019-08-11,0.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,0.080875
2019-08-15,0.004291666666666667
2019-08-16,0.0005416666666666668
2019-08-17,0.0011666666666666668
2019-08-18,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,0.0005416666666666668
2019-08-23,0.0017083333333333334
2019-08-24,0.003375
2019-08-25,0.03845833333333334
2019-08-26,0.1366666666666667
2019-08-27,0.06170833333333333
2019-08-28,0.0003333333333333333
2019-08-29,8.333333333333333e-05
2019-08-30,0.0030416666666666665
2019-08-31,0.001
2019-09-01,0.0
2019-09-02,0.0
2019-09-03,0.024833333333333332
2019-09-04,0.0015833333333333333
2019-09-05,0.0
2019-09-06,0.06616666666666667
2019-09-07,0.09820833333333333
2019-09-08,0.07075
2019-09-09,0.16316666666666665
2019-09-10,0.007208333333333333
2019-09-11,0.0
2019-09-12,0.007
2019-09-13,0.0
2019-09-14,0.0
2019-09-15,0.0
2019-09-16,0.0
2019-09-17,0.000625
2019-09-18,0.07633333333333332
2019-09-19,0.00020833333333333335
2019-09-20,0.0
2019-09-21,0.0
2019-09-22,0.0010416666666666667
2019-09-23,0.07420833333333333
2019-09-24,0.17700000000000002
2019-09-25,0.13245833333333334
2019-09-26,0.27395833333333336
2019-09-27,0.0003333333333333333
2019-09-28,0.0004583333333333333
2019-09-29,0.003833333333333333
2019-09-30,0.0006666666666666666
2019-10-01,0.0
2019-10-02,0.0017083333333333334
2019-10-03,0.30616666666666664
2019-10-04,0.005749999999999999
2019-10-05,0.03320833333333333
2019-10-06,0.041625
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,4.1666666666666665e-05
2019-10-10,0.14325000000000002
2019-10-11,0.001125
2019-10-12,0.0
2019-10-13,0.0
2019-10-14,0.0
2019-10-15,0.0
2019-10-16,0.0
2019-10-17,8.333333333333333e-05
2019-10-18,0.0
2019-10-19,0.0
2019-10-20,0.0
2019-10-21,0.0
2019-10-22,0.0
2019-10-23,0.0
2019-10-24,0.0
2019-10-25,0.0
2019-10-26,0.0
2019-10-27,0.0
2019-10-28,0.0
2019-10-29,0.10179166666666667
2019-10-30,0.115875
