Time,daily_prectotland
2019-01-01,0.002916666666666667
2019-01-02,0.0015416666666666667
2019-01-03,0.0006666666666666666
2019-01-04,0.0002916666666666667
2019-01-05,0.006791666666666667
2019-01-06,0.004875
2019-01-07,0.014833333333333332
2019-01-08,0.00125
2019-01-09,0.0007083333333333334
2019-01-10,0.02020833333333333
2019-01-11,0.0075
2019-01-12,0.030833333333333334
2019-01-13,0.007291666666666666
2019-01-14,0.008708333333333334
2019-01-15,0.014583333333333332
2019-01-16,0.12304166666666666
2019-01-17,0.022583333333333334
2019-01-18,0.09908333333333334
2019-01-19,0.08295833333333334
2019-01-20,0.006875
2019-01-21,0.15158333333333332
2019-01-22,0.12041666666666667
2019-01-23,0.014833333333333332
2019-01-24,0.03675
2019-01-25,0.034749999999999996
2019-01-26,0.09725
2019-01-27,0.16183333333333333
2019-01-28,0.0004583333333333333
2019-01-29,0.199125
2019-01-30,0.009458333333333334
2019-01-31,0.012124999999999999
2019-02-01,0.023624999999999997
2019-02-02,0.005791666666666667
2019-02-03,0.008958333333333334
2019-02-04,0.21354166666666666
2019-02-05,0.10279166666666667
2019-02-06,0.05720833333333334
2019-02-07,0.12533333333333332
2019-02-08,0.2065
2019-02-09,0.04245833333333334
2019-02-10,0.26887500000000003
2019-02-11,0.0015416666666666667
2019-02-12,0.010125
2019-02-13,0.002375
2019-02-14,0.0062499999999999995
2019-02-15,0.003041666666666667
2019-02-16,0.009416666666666665
2019-02-17,0.009375
2019-02-18,0.022250000000000002
2019-02-19,0.020375
2019-02-20,0.017083333333333332
2019-02-21,0.005125
2019-02-22,0.0028750000000000004
2019-02-23,0.0028749999999999995
2019-02-24,0.006458333333333333
2019-02-25,0.001625
2019-02-26,0.0
2019-02-27,0.002375
2019-02-28,0.14304166666666668
2019-03-01,0.013125
2019-03-02,0.08850000000000001
2019-03-03,0.23650000000000002
2019-03-04,0.023375000000000003
2019-03-05,0.303875
2019-03-06,0.3757083333333333
2019-03-07,0.12383333333333334
2019-03-08,0.12104166666666667
2019-03-09,0.07558333333333334
2019-03-10,0.36916666666666664
2019-03-11,0.04766666666666667
2019-03-12,0.4772083333333333
2019-03-13,0.050625
2019-03-14,0.24808333333333332
2019-03-15,0.06891666666666667
2019-03-16,0.3469166666666667
2019-03-17,0.040625
2019-03-18,0.03291666666666667
2019-03-19,0.014458333333333332
2019-03-20,0.0020833333333333333
2019-03-21,0.0053750000000000004
2019-03-22,0.010583333333333333
2019-03-23,0.0002916666666666667
2019-03-24,0.0016666666666666668
2019-03-25,0.0005416666666666668
2019-03-26,0.0007916666666666666
2019-03-27,0.00016666666666666666
2019-03-28,0.0002916666666666667
2019-03-29,0.0006666666666666666
2019-03-30,0.0005833333333333334
2019-03-31,0.005083333333333333
2019-04-01,0.0007500000000000001
2019-04-02,0.20258333333333334
2019-04-03,0.06391666666666666
2019-04-04,0.437
2019-04-05,0.03308333333333333
2019-04-06,0.000875
2019-04-07,0.010333333333333333
2019-04-08,0.09233333333333334
2019-04-09,0.026375
2019-04-10,4.1666666666666665e-05
2019-04-11,0.0
2019-04-12,0.000125
2019-04-13,0.00025
2019-04-14,0.0007083333333333334
2019-04-15,8.333333333333333e-05
2019-04-16,0.014041666666666668
2019-04-17,0.009166666666666667
2019-04-18,0.0011666666666666668
2019-04-19,4.1666666666666665e-05
2019-04-20,0.0
2019-04-21,0.0
2019-04-22,0.0
2019-04-23,0.000125
2019-04-24,0.1376666666666667
2019-04-25,0.2115
2019-04-26,0.08683333333333333
2019-04-27,0.170125
2019-04-28,0.011416666666666667
2019-04-29,0.00225
2019-04-30,0.0025
2019-05-01,0.049958333333333334
2019-05-02,0.11608333333333333
2019-05-03,0.11683333333333333
2019-05-04,0.058625000000000003
2019-05-05,0.006875
2019-05-06,0.0071666666666666675
2019-05-07,0.011416666666666667
2019-05-08,0.5475416666666667
2019-05-09,0.24925
2019-05-10,0.11295833333333333
2019-05-11,0.018708333333333334
2019-05-12,0.00016666666666666666
2019-05-13,0.000125
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,8.333333333333333e-05
2019-05-17,0.02825
2019-05-18,0.05625
2019-05-19,0.021916666666666668
2019-05-20,0.004541666666666667
2019-05-21,0.0025
2019-05-22,8.333333333333333e-05
2019-05-23,0.0
2019-05-24,0.005166666666666667
2019-05-25,0.0029999999999999996
2019-05-26,0.06345833333333334
2019-05-27,0.09941666666666667
2019-05-28,0.024083333333333335
2019-05-29,0.08404166666666667
2019-05-30,0.011916666666666667
2019-05-31,0.008416666666666668
2019-06-01,0.0014166666666666668
2019-06-02,0.05520833333333333
2019-06-03,0.009625
2019-06-04,0.34041666666666665
2019-06-05,0.010833333333333334
2019-06-06,0.02829166666666667
2019-06-07,0.5575416666666667
2019-06-08,0.28191666666666665
2019-06-09,0.04120833333333333
2019-06-10,0.79225
2019-06-11,0.7205
2019-06-12,0.9032083333333333
2019-06-13,0.355625
2019-06-14,0.3290416666666667
2019-06-15,0.108375
2019-06-16,0.09595833333333333
2019-06-17,0.036458333333333336
2019-06-18,0.15454166666666666
2019-06-19,0.068375
2019-06-20,0.023916666666666666
2019-06-21,0.0015416666666666667
2019-06-22,0.0
2019-06-23,0.11420833333333334
2019-06-24,0.018875
2019-06-25,0.4495
2019-06-26,0.025875
2019-06-27,0.0014583333333333334
2019-06-28,0.0011666666666666668
2019-06-29,0.0011666666666666668
2019-06-30,0.0016666666666666668
2019-07-01,0.0034583333333333337
2019-07-02,0.002125
2019-07-03,0.00016666666666666666
2019-07-04,0.00016666666666666666
2019-07-05,0.00025
2019-07-06,0.08075
2019-07-07,0.0005416666666666668
2019-07-08,0.00325
2019-07-09,0.08766666666666667
2019-07-10,0.013041666666666667
2019-07-11,0.06949999999999999
2019-07-12,0.053125
2019-07-13,0.04695833333333333
2019-07-14,0.02741666666666667
2019-07-15,0.0010416666666666667
2019-07-16,0.008666666666666666
2019-07-17,0.007416666666666666
2019-07-18,0.03904166666666667
2019-07-19,0.32045833333333335
2019-07-20,0.11575
2019-07-21,0.005666666666666667
2019-07-22,0.004
2019-07-23,0.011875000000000002
2019-07-24,0.4498333333333333
2019-07-25,0.003583333333333333
2019-07-26,0.21445833333333333
2019-07-27,0.611625
2019-07-28,0.2999583333333333
2019-07-29,0.008166666666666668
2019-07-30,0.5964166666666667
2019-07-31,0.1165
2019-08-01,0.035333333333333335
2019-08-02,0.005750000000000001
2019-08-03,0.006666666666666667
2019-08-04,0.021916666666666668
2019-08-05,0.048916666666666664
2019-08-06,0.08533333333333333
2019-08-07,0.043250000000000004
2019-08-08,0.12529166666666666
2019-08-09,0.9168333333333334
2019-08-10,0.10675
2019-08-11,0.12441666666666668
2019-08-12,0.013416666666666667
2019-08-13,0.02345833333333333
2019-08-14,0.547625
2019-08-15,0.013458333333333334
2019-08-16,0.3745
2019-08-17,0.03170833333333333
2019-08-18,0.022083333333333333
2019-08-19,0.06591666666666667
2019-08-20,0.004416666666666667
2019-08-21,0.0065
2019-08-22,0.019708333333333335
2019-08-23,0.0026666666666666666
2019-08-24,0.0
2019-08-25,0.000125
2019-08-26,0.002
2019-08-27,0.04716666666666666
2019-08-28,0.16183333333333333
2019-08-29,0.033666666666666664
2019-08-30,0.0032916666666666667
2019-08-31,0.043791666666666666
2019-09-01,0.0027083333333333334
2019-09-02,0.004791666666666667
2019-09-03,0.026
2019-09-04,0.16645833333333335
2019-09-05,0.0065
2019-09-06,0.039625
2019-09-07,0.007083333333333333
2019-09-08,0.0032083333333333334
2019-09-09,0.27091666666666664
2019-09-10,0.017875000000000002
2019-09-11,0.08195833333333334
2019-09-12,0.021875000000000002
2019-09-13,0.00025
2019-09-14,4.1666666666666665e-05
2019-09-15,0.041833333333333333
2019-09-16,0.102
2019-09-17,0.000875
2019-09-18,0.0
2019-09-19,0.001625
2019-09-20,0.0010833333333333335
2019-09-21,0.013625
2019-09-22,0.2826666666666667
2019-09-23,0.28154166666666663
2019-09-24,0.63475
2019-09-25,0.121125
2019-09-26,0.161375
2019-09-27,0.2558333333333333
2019-09-28,0.6085
2019-09-29,0.5134583333333333
2019-09-30,0.8762916666666668
2019-10-01,0.12341666666666667
2019-10-02,0.0005
2019-10-03,0.1376666666666667
2019-10-04,0.104375
2019-10-05,0.18970833333333334
2019-10-06,0.33375
2019-10-07,0.10762500000000001
2019-10-08,0.019916666666666666
2019-10-09,0.04716666666666667
2019-10-10,0.053125000000000006
2019-10-11,0.26895833333333335
2019-10-12,0.05570833333333333
2019-10-13,0.5083333333333333
2019-10-14,0.39041666666666663
2019-10-15,0.015958333333333335
2019-10-16,0.06716666666666667
2019-10-17,0.11320833333333334
2019-10-18,0.3735
2019-10-19,0.03845833333333333
2019-10-20,0.027458333333333335
2019-10-21,0.040791666666666664
2019-10-22,0.00225
2019-10-23,0.0665
2019-10-24,0.09933333333333333
2019-10-25,0.5895833333333333
2019-10-26,1.0009166666666667
2019-10-27,0.001125
