Time,daily_prectotland
2019-01-01,0.0009583333333333333
2019-01-02,1.4801250000000001
2019-01-03,0.42087499999999994
2019-01-04,0.0
2019-01-05,0.0
2019-01-06,0.000125
2019-01-07,0.0005
2019-01-08,0.000125
2019-01-09,0.0
2019-01-10,0.00020833333333333335
2019-01-11,0.05375
2019-01-12,0.30554166666666666
2019-01-13,0.0
2019-01-14,0.0
2019-01-15,0.0022083333333333334
2019-01-16,0.026
2019-01-17,0.016791666666666667
2019-01-18,0.029916666666666664
2019-01-19,0.011666666666666667
2019-01-20,0.00025
2019-01-21,0.0
2019-01-22,0.15408333333333332
2019-01-23,0.08304166666666667
2019-01-24,0.00025
2019-01-25,0.010541666666666666
2019-01-26,0.07095833333333333
2019-01-27,0.29858333333333337
2019-01-28,0.0016666666666666668
2019-01-29,0.0009583333333333333
2019-01-30,0.0
2019-01-31,0.013791666666666667
2019-02-01,0.015416666666666667
2019-02-02,0.011041666666666667
2019-02-03,0.006541666666666667
2019-02-04,0.000625
2019-02-05,0.0005833333333333334
2019-02-06,0.0016666666666666668
2019-02-07,0.022583333333333334
2019-02-08,0.036625
2019-02-09,0.06983333333333333
2019-02-10,0.10933333333333334
2019-02-11,0.050375
2019-02-12,0.009875
2019-02-13,0.00025
2019-02-14,0.0
2019-02-15,0.00025
2019-02-16,0.0
2019-02-17,0.00037500000000000006
2019-02-18,0.0
2019-02-19,0.13008333333333333
2019-02-20,0.0077083333333333335
2019-02-21,0.00037500000000000006
2019-02-22,0.014958333333333332
2019-02-23,0.017249999999999998
2019-02-24,0.0
2019-02-25,0.00020833333333333335
2019-02-26,0.026125
2019-02-27,0.018458333333333334
2019-02-28,0.03641666666666667
2019-03-01,0.024291666666666666
2019-03-02,0.0060416666666666665
2019-03-03,0.013666666666666667
2019-03-04,0.0
2019-03-05,0.0
2019-03-06,0.0
2019-03-07,0.0
2019-03-08,0.003375
2019-03-09,0.021541666666666667
2019-03-10,0.0015416666666666667
2019-03-11,0.008875
2019-03-12,0.056833333333333326
2019-03-13,0.47900000000000004
2019-03-14,0.014666666666666666
2019-03-15,0.000625
2019-03-16,0.0
2019-03-17,0.0
2019-03-18,0.0
2019-03-19,0.0
2019-03-20,0.002625
2019-03-21,0.0002916666666666667
2019-03-22,0.0
2019-03-23,0.0035416666666666665
2019-03-24,8.333333333333333e-05
2019-03-25,0.00037500000000000006
2019-03-26,0.0002916666666666667
2019-03-27,0.0028333333333333335
2019-03-28,0.0004166666666666667
2019-03-29,0.0004166666666666667
2019-03-30,0.0005
2019-03-31,0.0010416666666666667
2019-04-01,0.000125
2019-04-02,0.0
2019-04-03,0.026208333333333333
2019-04-04,0.03766666666666667
2019-04-05,0.0022916666666666667
2019-04-06,0.9701666666666667
2019-04-07,1.2792916666666667
2019-04-08,0.002375
2019-04-09,0.010125
2019-04-10,4.1666666666666665e-05
2019-04-11,0.0
2019-04-12,0.0009583333333333333
2019-04-13,0.427875
2019-04-14,0.0
2019-04-15,0.0
2019-04-16,0.00016666666666666666
2019-04-17,0.25275
2019-04-18,0.9054583333333333
2019-04-19,0.0
2019-04-20,0.0
2019-04-21,0.0
2019-04-22,0.001625
2019-04-23,0.14458333333333334
2019-04-24,1.2600833333333334
2019-04-25,0.4107083333333333
